handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_9f8d9c7b-ee4f-69a0-593c-c6d7aa76ca3c,Product,Flounder Fillet / 无骨鲽鱼 +/-1kg,,9db03f_98d746cf55fe4d458367c7fcdd8965cd~mv2.jpg,Fillet Fish;Fish;SEAFOOD,,,30.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7ca2a0fd-8454-a0e8-d86b-1431c9222eca,Product,Grouper Fillet / 石斑鱼片 (1kg),,9db03f_7041bd48e82a4e96844ed36fd387df53~mv2.jpg,Fillet Fish;Fish;SEAFOOD,,,56.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8858e034-b5ae-a576-3f6d-4c3486412c8b,Product,Big Prawn / 大虾 / Udang Besar – 31/35 (1kg),,9db03f_accf75770c924e47add0363b6579c995~mv2.jpg,Prawn;SEAFOOD,,,39.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f648c6a-82b5-d52c-9488-3d819e8776c8,Product,Big Prawn / 大虾 / Udang Besar – 21/30 (1kg),,9db03f_aa5b4f44945a4ee58b8c9b6295885cb1~mv2.jpg,Prawn;SEAFOOD,,,43.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ad6b3ae0-cc46-62f6-54c9-1130f997ec08,Product,Mantis Shrimp Meat / 虾姑肉 (300g),,9db03f_c422169680e54865abaed17f5c81337b~mv2.jpg,Prawn;SEAFOOD,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_759a5082-787f-dacc-0187-047edf6d7ed4,Product,Big Prawn / 大虾 / Udang Besar – 41/50 (1kg),,9db03f_82c5506041ce4685b03763dad4b2ae24~mv2.jpg,Prawn;SEAFOOD,,,35.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22122586-2517-c7a8-226a-cff83b4b73af,Product,Baby Octopus (300g),,9db03f_474157587256426799ae461b8c7d52f5~mv2.jpg,SEAFOOD;Squid,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cd6a179b-4875-ca23-9eae-12e0d3cb3f61,Product,Norwegian Salmon Head 冷冻三文鱼头 (1 pc),,9db03f_a820549fb8d04cf49434d48d2d2c5b76~mv2.jpg,SEAFOOD,,,8.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dced8d57-7b08-237f-d3ef-ad720e0f0e4e,Product,Dory Fish / 时多利鱼肉片 (900-1kg),,9db03f_a2a33ae2d57848cdbd7b2c9f96cbe92c~mv2.jpg,Fillet Fish;Fish;SEAFOOD,,,13.2,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_45d8769b-ae2c-7677-2575-504ce6a13cf8,Product,Tilapia Fish Fillet / 非洲鱼片 (2 pcs) +/-380g,,9db03f_90d0658790d3470fbde959289a0018c2~mv2.jpg,Fillet Fish;Fish;SEAFOOD,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a1177497-01fb-07e1-4fec-37f29a0a5332,Product,Dried Shrimps 200G / 虾米 / Udang Kering (200g),,9db03f_1be3e2d87944423190729fd86d7597a6~mv2.jpg,Fish;Prawn;SEAFOOD,,,13.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_670f8a1f-7ed2-5baf-2568-84c74aa37ae1,Product,Local Ming Prawn 本地明虾 (400-500g),,9db03f_d051c1ccc56a48f1adfd8a559132c060~mv2.jpg,Prawn;SEAFOOD,,,30.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4a8b79d3-eca6-7c0a-f4d4-fefca338f1a6,Product,Perch fillet / 宝石鲈鱼片 (2 pcs) +/-700,,9db03f_3ccac7665fc34d83b55bde35f21896ac~mv2.jpg,Fillet Fish;Fish;SEAFOOD,,,14.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d6b142de-d66c-ae7e-1365-8a23cbfca9c0,Product,Chilean Atlantic Salmon Fillet / 智利三文鱼 (2 or 4 pcs),,9db03f_aba946d4947c4a279f7cb2cfb71e974e~mv2.jpg,Fillet Fish;Fish;SEAFOOD,,,26.7,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7e2ff668-8ef9-48b4-1e7f-b686f9f3a3e3,Product,Washed W.Chestnut/Water Chestnut,,9db03f_5e962484bed6445cba0d8f9bd7897c62~mv2.png,FRUIT;VEGETABLES,,,0.0,,true,PERCENT,0.0,InStock,0.0,Type,DROP_DOWN,Washed Water Chestnut(500g*20p);Water Chestnut(10kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7e2ff668-8ef9-48b4-1e7f-b686f9f3a3e3,Variant,,,,,,,,0.0,true,,,InStock,,,,Washed Water Chestnut(500g*20p),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7e2ff668-8ef9-48b4-1e7f-b686f9f3a3e3,Variant,,,,,,,,85.0,true,,,InStock,,,,Water Chestnut(10kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5b6c83d0-ed30-4bff-7f22-6369dd91aead,Product,Chestnut(40-60)/10kg,,9db03f_4b5851e89e0e46af8e6d843a57265c14~mv2.jpg,FRUIT;VEGETABLES,,,95.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_719dafc5-ec4a-2a98-72d2-4e1d3a2444f7,Product,Cavendish Banana / Pisang Montel (1kg),,9db03f_db7d7e8a4311473ca769832f9fb3df92~mv2.jpg,FRUIT,,,6.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_79e9719c-0fff-96f7-81a7-056ee229b58b,Product,Berangan Banana (1kg),,9db03f_ec6530aaa2d046aba174ad0430b67ef9~mv2.jpg,FRUIT,,,7.8,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5d191390-5c45-79be-69b2-b26bcc3839b1,Product,Navel Orange/CHINA/113p,,9db03f_70f73f1c393741acb7a650004aefb25e~mv2.jpg,FRUIT,,,55.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_97502feb-4f86-1754-4837-78871a75edbb,Product,Mango (1 pc),,9db03f_1d93cb8de4fa4e15a85cf935e7d9c7f2~mv2.jpg,FRUIT,,,4.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f9daa17b-e9e7-f5fd-fb8f-9700bebb6ad1,Product,Avocado (AUS)/9kg,,9db03f_a01a215f1248425195403f47f5e83607~mv2.jpg,FRUIT,,,60.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9eca0015-4d26-c4a8-593b-b9f58c69de2f,Product,China Golden Pear (30p),,9db03f_10c4e58846894ae2905fa0d300726945~mv2.jpg,FRUIT,,,90.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bd0e328d-c0cd-3ba6-db6e-5dd0a6e361a4,Product,Mix Berries (500g),,9db03f_36623be10494443abd1a6f2444138eae~mv2.jpg,FRUIT,,,11.7,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1982ebce-fb6b-2b01-8421-857194365aff,Product,Local Honeydew (1 pc),,9db03f_039468a6f22344939124a1464aefabfa~mv2.jpg,FRUIT,,,20.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2d2a63ed-7e3f-628c-096f-9e40bd98ebc7,Product,MD2 Pineapple (1 pc),,9db03f_952dfe4da1da410e9f11d9ab00c8233b~mv2.jpg,FRUIT,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9f047430-f59c-0624-0fb7-ee9a418d73ba,Product,Local Watermelon (1 pc),,9db03f_674ca6cf34a84e16a78aa7dd55dbd26e~mv2.jpeg,FRUIT,,,20.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_750cde29-0c91-b5de-cc0f-c65cd46b767a,Product,Crimson Seedless Grape (4.5kg),,9db03f_eebcc9ff8fc24d8b92723b3ecc045388~mv2.jpg,FRUIT,,,70.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35b7fe0b-9144-f4ad-3da6-cd827516c12a,Product,Grapefruit (1 pc),,9db03f_e35f1b6facee4afc86d930d2f36b81c8~mv2.jpg,FRUIT,,,3.2,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ca219041-b1a7-2d7d-6d57-067b287a7c8d,Product,Green Apple,,9db03f_a47b2a381b8047e493fc1906a9a6f99f~mv2.jpg,FRUIT,,,0.0,,true,PERCENT,0.0,InStock,0.0,Type,DROP_DOWN,TUR(198);TUR(138);SA(150),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ca219041-b1a7-2d7d-6d57-067b287a7c8d,Variant,,,,,,,,100.0,true,,,InStock,,,,TUR(198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ca219041-b1a7-2d7d-6d57-067b287a7c8d,Variant,,,,,,,,110.0,true,,,InStock,,,,TUR(138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ca219041-b1a7-2d7d-6d57-067b287a7c8d,Variant,,,,,,,,100.0,true,,,InStock,,,,SA(150),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a4bf37f9-7bc0-63c5-24a3-f2459a12176a,Product,Lime (100g/pack),,9db03f_e0b410a32f99484b948aaae6c77fdddc~mv2.jpeg,FRUIT,,,1.2,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_562adabc-bbfc-4a6d-a22b-9dbae0aaeae1,Product,Salted Egg (6 pcs),,9db03f_349591c10c7a467fa403c8b908436b7f~mv2.jpg,Egg;MEAT & POULTRY,,,5.4,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e617df9b-4883-fd47-ea28-27d706db8500,Product,Eggs (Grade A) (30pcs/tray),,9db03f_b1a87c87c1424754af559f015866f305~mv2.jpeg,Egg;MEAT & POULTRY,,,15.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_724445b6-2d77-4327-383c-27e53de7a53e,Product,Omega Egg (10 pcs/tray),,9db03f_9c3dc249b520434b9d43e58d5f9b4b57~mv2.png,Egg;MEAT & POULTRY,,,5.75,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3509d97f-e00b-60c5-20c8-45a8eb6999ce,Product,Kampung Eggs (30pcs/tray),,9db03f_f58f3667a06d4f8ea5fd7f17b32392dc~mv2.jpg,Egg;MEAT & POULTRY,,,18.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d00ff8fb-4a0b-1610-b859-842d7b1d2f95,Product,Duck Egg (5 pcs),,9db03f_c5a99f2658ae489d949b755f10526ba8~mv2.jpg,Egg;MEAT & POULTRY,,,5.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d04c84e9-579c-66bc-5f77-0a63ae0e0d50,Product,Eggs (Grade C) (30pcs/tray),,9db03f_b1a87c87c1424754af559f015866f305~mv2.jpeg,Egg;MEAT & POULTRY,,,12.6,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1fac231d-5dca-cc0c-103d-511780f47884,Product,Eggs (Grade B) (30pcs/tray),,9db03f_65ae600551da4bc78a5eead05b5212f6~mv2.jpeg,Egg;MEAT & POULTRY,,,14.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_02fdcf9f-b1e5-c8e2-f19a-ac3113bf05d6,Product,Century Egg / Pidan (5 pcs),,9db03f_6ddc296ce6a04012ad436329acf26f01~mv2.jpg,Egg;MEAT & POULTRY,,,6.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_76669daf-bac1-fc72-8343-fd1b692c1ac6,Product,Omega Egg (3×10 pcs),,9db03f_3a21bdbb1c264ebe81a58fc1b19f6104~mv2.jpg,Egg;MEAT & POULTRY,,,16.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_68d553b5-51a9-9072-4a3a-31e9a40ad766,Product,Ma Cao Eggs 马草蛋 (Grade A) (30pcs/tray),,9db03f_686d08722c71470685df8cbea968a3c1~mv2.jpg,Egg;MEAT & POULTRY,,,23.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cdf55152-0406-87ef-9f50-12c7a58bc47f,Product,Ma Cao Eggs / 马草蛋 (Grade A) (10pcs),,9db03f_32594605429143e0bf2a426dcacb347e~mv2.jpg,Egg;MEAT & POULTRY,,,8.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ade94f41-c44f-877d-fad9-0ccef5e2b8c9,Product,Daun Sup / Leaf Celery (100g/pack),,9db03f_7b6df4f308c745ef80dd99b83ecca3a3~mv2.jpg,Leafy Vegetables;VEGETABLES,,,2.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c168185-09a4-cbb8-add6-96fe670a55cc,Product,Labu Air (+/-1kg per pack),,9db03f_6b7bb8e38872477390065041137703d7~mv2.jpg,Fruity Vegetables;VEGETABLES,,,7.7,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_13b9f923-278b-eb8d-234a-738ae049ce8c,Product,Bunga Kantan / Torch Ginger Flower (3 pcs/bundle),,9db03f_bd8f39c9e1b74879b4510f37cfb6db48~mv2.jpg,VEGETABLES,,,3.9,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1c0c02e5-d3d8-5799-3cbe-24b17c0a9be1,Product,Petai (200g/pack),,9db03f_0b3889b72dbc4f4a9edf8ea3bff4165c~mv2.jpg,Vegetable Beans;VEGETABLES,,,12.8,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a54f41fa-1cd0-aa5f-95f1-4a228bd6f1e9,Product,Turmeric / Kunyit Hidup (300g/pack),,9db03f_a1100bb9e7b740c3a559e65f56e42674~mv2.jpeg,Potato type Vegetables;VEGETABLES,,,3.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eea53892-bc7b-3efd-a7c2-129a3b6540a5,Product,Lengkuas / Galangal (300g/pack),,9db03f_2ddbe8b99d064e69ae8c96ef27de3128~mv2.jpeg,Potato type Vegetables;VEGETABLES,,,3.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e540f540-79c5-da7d-55c3-468aa11ba9ed,Product,"Lime Leaves, Daun Limau (10 pcs/pack)",,9db03f_2b72781a2ab445d39c2485154bf51f3c~mv2.jpeg,Leafy Vegetables;VEGETABLES,,,1.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ac56ceae-9b97-9c9f-4427-eca22d298a19,Product,Holland Pea / Snow Pea /130g*30p,,9db03f_bcbbadabdb46416cb434ad3a7e3c50c0~mv2.jpg,Vegetable Beans;VEGETABLES,,,55.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f246488b-7609-0820-1976-f8167ce0cef8,Product,Green Chilli Padi/Cili Padi Hijau (100g/pack),,9db03f_b8341cad4df441d9b03e1e2b6273509b~mv2.jpeg,Fruity Vegetables;VEGETABLES,,,1.8,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dd435022-58af-e0bd-c4ba-02ba173712ca,Product,Mini Yam ( 7kg ),,9db03f_d3a02c1a65f74277b2bf387331ef4490~mv2.jpg,Potato type Vegetables;VEGETABLES,,,28.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_848d8caa-107b-bed6-ef25-961a6d4afab1,Product,Mint Leaves/Daun Pudina (100g/pack),,9db03f_62765bd3d06c40f39df927aaf1b5476e~mv2.jpg,Leafy Vegetables;VEGETABLES,,,1.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2393c8c8-17aa-4611-d2b8-498f24f5e9cf,Product,"Curry Leaves, Daun Kari (50g/pack)",,9db03f_24893e9643e542a0997aa51a3f029127~mv2.jpeg,Leafy Vegetables;VEGETABLES,,,1.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c5f8fe77-9166-83c9-699d-6a6d6d2163c0,Product,Chat Potato (15kg),,9db03f_151bcd52338f4a8d91d96fc7135be01d~mv2.jpg,Potato type Vegetables;VEGETABLES,,,0.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_91da4d25-4696-a85a-eeae-2e5e4bbc32fb,Product,Honey Sweet Potato / 蜜糖番薯 +/-500g,,9db03f_4ac5737bd915464d8305b79db9ad839e~mv2.jpg,Potato type Vegetables;VEGETABLES,,,5.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_474493f8-45d4-9339-3ad6-f054ff691169,Product,(Organic) Tomato / 番茄 +/-300g,,9db03f_926e5726c9834c51b0f2d867a39c8aeb~mv2.jpg,Fruity Vegetables;VEGETABLES,,,5.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_aeac3a32-cd40-e154-bd10-05c3a93adbd0,Product,Sengkuang,,9db03f_b378ac56e3d74933a8d191618aeeb385~mv2.png,VEGETABLES,,,4.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_10099743-9526-28e6-a927-6cde7cabcddc,Product,Green Pepper (1 pc),,9db03f_7965f914e7fe4d1fa40723192ee8997a~mv2.jpg,Fruity Vegetables;VEGETABLES,,,5.4,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9deb859-ee62-30b7-afd3-379f18be971d,Product,Local Sweet Potato (Purple/Yellow) - 500g*10p,,9db03f_10cb093355b74e9dada1ff86c030a357~mv2.jpg;9db03f_1f36992e7e1a455facd984c6f74e7afd~mv2.jpg,Potato type Vegetables;VEGETABLES,,,6.5,,true,PERCENT,0.0,InStock,0.0,Color,COLOR,"#800080:Purple;#F1C827:yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_aa2ea3f7-cccf-434e-a986-4e247de434a3,Product,Petola (500g+/-pack),,9db03f_bf7c04852b664259af3eda46b7293f24~mv2.jpeg,Fruity Vegetables;VEGETABLES,,,5.1,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cf7e79fc-e6d6-fb94-636f-e95ed599b691,Product,Yellow Pepper (1 pc),,9db03f_0e4569d565734b10ace62de9ac6b1f9c~mv2.jpg,VEGETABLES,,,5.4,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a44d17a7-3675-c58d-a836-92f014b7cf55,Product,Small Bittergourd (250g/pack),,9db03f_da6164a8aa78400fb4ce3d44b11f2ea0~mv2.jpg,Fruity Vegetables;VEGETABLES,,,2.9,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cc81e39a-9aa7-3500-90fd-bdff6bf1517a,Product,Beetroot (500g/pack),,9db03f_d1d4155432d44caf97fac30c589ecc23~mv2.jpg,Potato type Vegetables;VEGETABLES,,,4.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ec8a162f-56b3-30f4-b7c2-6da99fbfbe27,Product,Sweet Potato (Japanese) / 日本番薯 +/-500g,<p>Japanese sweet potatoes have a deep pinkish purple skin and whitish flesh that turns golden when baked. It is sweeter than normal sweet potato. Best steamed or baked whole with skin on and served piping hot. They do not require any seasoning and are deliciously sweet and fibreless.</p>,9db03f_e766e0fbd595467788abb0e01c70161d~mv2.jpg,Potato type Vegetables;VEGETABLES,,,5.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Storage Method:,"<p>Store the sweet potato in a dry and cool area. An area like the pantry. Not the refrigerator as that will encourage sprouting. Do not wash the potato before storing as moisture left on the potato could lead to rotting. Instead, clean any dirt with a dry cloth.</p>

<p>Do not store the potato near other vegetables as it could cause others to ripen more quickly than preferred. Keep the potato in a paper bag or a basket.</p>
",,,,,,,,,,,,,,,,,
product_1916fb1c-be91-cefb-a071-abbb39e8e64f,Product,Red Chilli (200g/pack),,9db03f_a1812dc5ed504fe4a70eadd0a53cddac~mv2.jpg,Fruity Vegetables;VEGETABLES,,,3.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7503fc5e-00cf-5a11-1d9d-672d0c989eca,Product,TAIWAN Sweet Potato/500kg*10p,,9db03f_89d81db2fd2949e2bab94a2148603a5f~mv2.jpg,Potato type Vegetables;VEGETABLES,,,35.0,,true,PERCENT,0.0,InStock,0.0,Color,COLOR,"#ffa500:orange",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b8d1fc55-f934-5951-1ec8-8e364f49321e,Product,Red Pepper (1 pc),,9db03f_8cf08e9159eb4750a00c33bfc6cae43d~mv2.jpg,Fruity Vegetables;VEGETABLES,,,5.4,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_957a14c9-cc00-aad0-992a-0c1192dcb578,Product,Red Chilli Padi (100g/pack),,9db03f_ffb0764039234328afce74104517b44b~mv2.jpeg,Fruity Vegetables;VEGETABLES,,,3.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9082b7f0-37ae-d71f-c4e7-e8cbb0055fb4,Product,Local Leek /Korea Leek,,9db03f_02401e76568541829d9d5286e034a113~mv2.jpg,Leafy Vegetables;VEGETABLES,,,0.0,,true,PERCENT,0.0,InStock,0.0,Type,DROP_DOWN,Local (8kg);Korea (5kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b9b5ff9-85e5-2d84-846c-18fb6119f421,Product,Shitake Mushroom (200g*25p),,9db03f_3c5c7f0c4d16494dab1992f9b1757eff~mv2.jpg,VEGETABLES,,,85.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9e140a77-f762-3db4-a54f-4a9ac12a1fd7,Product,Dai Pak Choy / Sawi Putih (250g/pack),,9db03f_b6e9084207c94a8580fc2d1b9d015f9d~mv2.jpg,Leafy Vegetables;VEGETABLES,,,3.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_420c5a62-2b1a-b227-9044-4ac2799cd600,Product,Hong Kong Nai Bak (200g/pack),,9db03f_e22eaa6c1de3463c8fdec43cdd505c85~mv2.jpg,Leafy Vegetables;VEGETABLES,,,4.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c0212f2d-0c97-0005-d36e-ed929178f268,Product,Butter Lettuce (1 pc),,9db03f_71d93a1fa532461fab2fa8375bc26be3~mv2.jpg,Leafy Vegetables;VEGETABLES,,,4.8,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_df73a176-d45a-4382-bf42-9ee25315b167,Product,(Organic) Mini Cos / Romaine Lettuce / 油麦 +/-280g,,9db03f_c40a63a0105b49b88a65a085c7f02f1c~mv2.jpg,Leafy Vegetables;VEGETABLES,,,5.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_637c9f70-47aa-f4d9-d20b-efe7d3f6b016,Product,Kuchai / Garlic Chives (100g/pack),,9db03f_a3108ebaf614409faae7bb65ba1eb347~mv2.jpeg,Leafy Vegetables;VEGETABLES,,,1.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59581201-744f-a08e-e807-1fd8a2db4777,Product,(Organic) Cabbage Shoot / Choy Tam / 菜旦 +/-270g,,9db03f_b1203395e1eb41d6bb12d14d654d37a1~mv2.jpg,Leafy Vegetables;VEGETABLES,,,5.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
